time,temp
1542313244908,600
1542313245913,599
1542313246911,599
1542313247915,599
1542313248923,600
1542313249916,600
1542313250915,599
1542313251918,599
1542313252923,539
1542313253921,599
1542313254925,600
1542313255922,599
1542313256926,599
1542313257934,599
1542313258928,599
1542313259931,599
1542313260931,600
1542313261934,599
1542313262932,599
1542313263936,599
1542313264934,598
1542313265938,549
1542313266945,600
1542313267940,599
1542313268937,599
1542313269942,599
1542313270947,599
1542313271944,600
1542313272947,599
1542313273946,598
1542313274950,599
1542313275947,599
1542313276952,600
1542313277953,600
1542313278954,599
1542313279951,599
1542313280955,599
1542313281960,599
1542313282958,598
1542313283962,599
1542313284960,599
1542313285964,599
1542313286961,599
1542313287965,599
1542313288970,600
1542313289966,599
1542313290972,599
1542313291970,597
1542313292973,599
1542313293981,599
1542313294975,600
1542313295973,599
1542313296976,599
1542313297981,599
1542313298980,599
1542313299984,600
1542313300982,597
1542313301985,599
1542313302983,599
1542313303988,599
1542313304988,599
1542313305989,599
1542313306993,599
1542313307991,599
1542313308994,599
1542313309993,597
1542313310996,599
1542313311994,599
1542313312999,599
1542313313996,599
1542313315001,599
1542313316005,599
1542313317003,599
1542313318007,599
1542313319004,597
1542313320008,599
1542313321017,599
1542313322011,599
1542313323008,599
1542313324013,599
1542313325016,599
1542313326014,599
1542313327019,599
1542313328015,597
1542313329021,599
1542313330017,599
1542313331022,599
1542313332025,599
1542313333024,598
1542313334022,599
1542313335025,598
1542313336030,599
1542313337029,597
1542313338032,597
1542313339030,599
1542313340033,598
1542313341041,599
1542313342037,599
1542313343041,599
1542313344038,599
1542313345042,599
1542313346039,597
1542313347044,598
1542313348041,599
1542313349046,599
1542313350054,598
1542313351048,599
1542313352045,599
1542313353049,599
1542313354054,599
1542313355053,598
1542313356056,598
1542313357054,599
1542313358057,547
1542313359060,599
1542313360060,599
1542313361057,599
1542313362062,598
1542313363065,599
1542313364064,598
1542313365068,599
1542313366065,599
1542313367069,599
1542313368066,599
1542313369072,599
1542313370074,599
1542313371073,599
1542313372080,599
1542313373075,597
1542313374080,599
1542313375078,599
1542313376082,599
1542313377079,599
1542313378083,598
1542313379080,599
1542313380085,599
1542313381097,599
1542313382087,598
1542313383091,599
1542313384089,598
1542313385093,599
1542313386091,599
1542313387094,599
1542313388096,599
1542313389097,598
1542313390101,598
1542313391099,598
1542313392102,599
1542313393101,599
1542313394104,599
1542313395102,598
1542313396107,598
1542313397104,599
1542313398109,599
1542313399113,599
1542313400111,598
1542313401114,598
1542313402113,598
1542313403118,599
1542313404113,599
1542313405119,599
1542313406121,599
1542313407121,598
1542313408124,598
1542313409123,599
1542313410127,599
1542313411124,599
1542313412128,598
1542313413126,598
1542313414129,599
1542313415137,599
1542313416132,599
1542313417137,599
1542313418134,598
1542313419138,598
1542313420136,599
1542313421141,599
1542313422138,598
1542313423143,598
1542313424142,598
1542313425144,599
1542313426149,599
1542313427147,598
1542313428151,597
1542313429148,598
1542313430151,599
1542313431159,599
1542313432154,598
1542313433152,598
1542313434156,598
1542313435160,598
1542313436157,599
1542313437163,599
1542313438160,598
1542313439165,598
1542313440162,598
1542313441166,598
1542313442173,599
1542313443169,599
1542313444166,598
1542313445170,598
1542313446174,598
1542313447172,599
1542313448177,599
1542313449173,598
1542313450178,598
1542313451179,598
1542313452180,599
1542313453178,599
1542313454181,598
1542313455186,598
1542313456184,598
1542313457188,598
1542313458186,599
1542313459189,598
1542313460197,598
1542313461191,598
1542313462196,598
1542313463194,598
1542313464198,599
1542313465196,598
1542313466199,598
1542313467198,598
1542313468201,598
1542313469199,599
1542313470204,598
1542313471208,598
1542313472206,598
1542313473209,598
1542313474207,598
1542313475212,599
1542313476209,598
1542313477213,597
1542313478211,598
1542313479215,598
1542313480223,599
1542313481216,598
1542313482221,598
1542313483219,598
1542313484223,598
1542313485221,598
1542313486224,597
1542313487232,598
1542313488227,598
1542313489225,598
1542313490229,599
1542313491233,598
1542313492231,598
1542313493234,598
1542313494233,598
1542313495236,597
1542313496234,598
1542313497239,598
1542313498246,598
1542313499241,598
1542313500244,599
1542313501243,598
1542313502248,598
1542313503244,598
1542313504249,596
1542313505246,598
1542313506251,598
1542313507258,598
1542313508252,598
1542313509250,598
1542313510255,598
1542313511259,598
1542313512256,598
1542313513260,596
1542313514258,598
1542313515262,598
1542313516270,598
1542313517264,598
1542313518263,598
1542313519266,598
1542313520270,598
1542313521268,598
1542313522271,596
1542313523269,598
1542313524274,598
1542313525271,590
1542313526276,598
1542313527274,598
1542313528278,581
1542313529283,598
1542313530280,598
1542313531285,596
1542313532282,598
1542313533286,598
1542313534286,598
1542313535287,598
1542313536286,598
1542313537290,598
1542313538294,598
1542313539293,598
1542313540295,596
1542313541293,598
1542313542299,598
1542313543296,598
1542313544300,598
1542313545303,598
1542313546301,596
1542313547306,598
1542313548304,598
1542313549308,596
1542313550306,598
1542313551309,598
1542313552307,598
1542313553312,598
1542313554309,598
1542313555314,598
1542313556319,598
1542313557315,598
1542313558321,596
1542313559318,598
1542313560323,597
1542313561320,598
1542313562324,598
1542313563321,598
1542313564326,598
1542313565331,598
1542313566327,598
1542313567333,598
1542313568330,598
1542313569334,598
1542313570341,598
1542313571336,597
1542313572341,597
1542313573338,598
1542313574343,598
1542313575341,598
1542313576345,597
1542313577342,597
1542313578346,597
1542313579353,598
1542313580347,598
1542313581355,598
1542313582351,598
1542313583355,598
1542313584353,597
1542313585356,598
1542313586363,598
1542313587357,598
1542313588365,597
1542313589361,597
1542313590365,597
1542313591362,598
1542313592367,598
1542313593364,598
1542313594368,597
1542313595365,597
1542313596370,598
1542313597383,598
1542313598372,598
1542313599376,597
1542313600374,597
1542313601378,598
1542313602376,598
1542313603386,598
1542313604377,598
1542313605382,598
1542313606379,597
1542313607384,598
1542313608388,598
1542313609391,598
1542313610389,597
1542313611388,597
1542313612402,597
1542313613389,598
1542313614394,598
1542313615403,598
1542313616396,537
1542313617401,597
1542313618410,597
1542313619402,598
1542313620400,598
1542313621410,598
1542313622408,597
1542313623406,597
1542313624418,597
1542313625408,598
1542313626413,597
1542313627417,598
1542313628415,597
1542313629412,597
1542313630421,597
1542313631414,597
1542313632417,598
1542313633422,598
1542313634421,597
1542313635424,596
1542313636423,597
1542313637425,598
1542313638423,598
1542313639429,598
1542313640426,597
1542313641430,597
1542313642432,597
1542313643432,598
1542313644437,596
1542313645433,598
1542313646439,597
1542313647435,597
1542313648441,597
1542313649438,598
1542313650442,598
1542313651449,598
1542313652445,597
1542313653448,595
1542313654446,597
1542313655451,597
1542313656448,598
1542313657452,598
1542313658459,598
1542313659453,597
1542313660454,597
1542313661455,597
1542313662460,595
1542313663458,598
1542313664461,598
1542313665460,597
1542313666463,597
1542313667470,597
1542313668464,597
1542313669463,598
1542313670468,598
1542313671472,595
1542313672469,597
1542313673472,597
1542313674472,597
1542313675475,598
1542313676482,598
1542313677478,597
1542313678477,597
1542313679479,597
1542313680482,595
1542313681481,597
1542313682486,598
1542313683482,597
1542313684487,597
1542313685485,597
1542313686489,597
1542313687496,598
1542313688491,597
1542313689495,595
1542313690493,597
1542313691497,597
1542313692495,597
1542313693498,597
1542313694496,598
1542313695502,598
1542313696499,597
1542313697504,597
1542313698508,596
1542313699505,597
1542313700508,597
1542313701507,598
1542313702511,598
1542313703508,597
1542313704513,597
1542313705518,597
1542313706515,597
1542313707519,597
1542313708517,597
1542313709520,597
1542313710518,597
1542313711522,597
1542313712519,597
1542313713524,597
1542313714526,597
1542313715527,597
1542313716530,596
1542313717528,597
1542313718533,597
1542313719529,597
1542313720535,597
1542313721531,597
1542313722536,597
1542313723537,597
1542313724537,597
1542313725543,597
1542313726539,597
1542313727545,597
1542313728542,596
1542313729547,597
1542313730554,597
1542313731547,597
1542313732555,597
1542313733551,597
1542313734555,596
1542313735553,597
1542313736557,597
1542313737554,597
1542313738557,597
1542313739564,597
1542313740561,597
1542313741559,597
1542313742562,597
1542313743567,597
1542313744563,597
1542313745569,597
1542313746566,597
1542313747570,596
1542313748578,597
1542313749572,597
1542313750572,597
1542313751575,597
1542313752578,597
1542313753576,596
1542313754581,597
1542313755578,597
1542313756583,597
1542313757580,597
1542313758585,597
1542313759582,597
1542313760586,597
1542313761590,597
1542313762587,597
1542313763592,597
1542313764589,597
1542313765594,597
1542313766602,597
1542313767596,597
1542313768601,597
1542313769597,597
1542313770603,597
1542313771600,597
1542313772603,597
1542313773602,597
1542313774607,597
1542313775604,597
1542313776609,597
1542313777610,597
1542313778610,597
1542313779614,597
1542313780611,597
1542313781617,597
1542313782614,597
1542313783618,597
1542313784625,595
1542313785619,596
1542313786627,597
1542313787621,597
1542313788627,597
1542313789624,597
1542313790627,597
1542313791626,596
1542313792630,597
1542313793637,595
1542313794633,597
1542313795636,597
1542313796635,597
1542313797638,596
1542313798636,597
1542313799640,597
1542313800637,597
1542313801643,597
1542313802640,595
1542313803644,597
1542313804647,596
1542313805646,597
1542313806651,597
1542313807647,597
1542313808652,597
1542313809649,596
1542313810654,596
1542313811662,595
1542313812656,597
1542313813661,597
1542313814657,597
1542313815662,595
1542313816660,596
1542313817664,597
1542313818662,597
1542313819665,597
1542313820673,595
1542313821666,596
1542313822672,596
1542313823670,596
1542313824674,597
1542313825671,597
1542313826675,597
1542313827684,597
1542313828679,596
1542313829676,594
1542313830680,597
1542313831684,597
1542313832682,597
1542313833685,596
1542313834684,596
1542313835687,595
1542313836694,597
1542313837688,597
1542313838696,595
1542313839692,597
1542313840689,597
1542313841693,596
1542313842697,597
1542313843696,597
1542313844700,597
1542313845698,597
1542313846702,596
1542313847709,594
1542313848703,596
1542313849708,596
1542313850705,597
1542313851710,597
1542313852707,597
1542313853711,597
1542313854718,596
1542313855714,596
1542313856710,596
1542313857715,597
1542313858714,597
1542313859717,596
1542313860721,596
1542313861718,596
1542313862724,596
1542313863720,595
1542313864725,597
1542313865733,596
1542313866727,596
1542313867725,596
1542313868729,597
1542313869733,597
1542313870732,597
1542313871736,596
1542313872733,596
1542313873737,596
1542313874744,597
1542313875740,597
1542313876742,596
1542313877742,596
1542313878745,596
1542313879743,596
1542313880748,597
1542313881744,597
1542313882749,596
1542313883757,596
1542313884751,596
1542313885755,597
1542313886753,597
1542313887758,597
1542313888754,596
1542313889760,596
1542313890756,596
1542313891762,597
1542313892769,597
1542313893763,596
1542313894769,596
1542313895766,596
1542313896770,596
1542313897768,596
1542313898771,597
1542313899769,597
1542313900774,596
1542313901779,596
1542313902776,596
1542313903779,596
1542313904778,597
1542313905781,597
1542313906779,596
1542313907783,596
1542313908780,596
1542313909786,596
1542313910793,597
1542313911788,597
1542313912792,596
1542313913789,596
1542313914794,596
1542313915790,596
1542313916796,597
1542313917796,596
1542313918797,596
1542313919804,595
1542313920799,596
1542313921804,597
1542313922802,597
1542313923806,596
1542313924803,595
1542313925807,596
1542313926806,596
1542313927809,597
1542313928814,596
1542313929812,596
1542313930815,596
1542313931814,596
1542313932817,596
1542313933816,594
1542313934819,596
1542313935826,596
1542313936822,596
1542313937826,596
1542313938824,597
1542313939827,596
1542313940826,596
1542313941829,596
1542313942828,594
1542313943832,596
1542313944837,597
1542313945834,596
1542313946838,596
1542313947836,596
1542313948840,596
1542313949837,597
1542313950843,597
1542313951840,594
1542313952844,596
1542313953842,596
1542313954845,596
1542313955850,596
1542313956847,597
1542313957852,596
1542313958848,596
1542313959854,596
1542313960854,594
1542313961856,597
1542313962860,596
1542313963858,596
1542313964863,596
1542313965859,596
1542313966864,596
1542313967862,596
1542313968865,596
1542313969873,595
1542313970868,596
1542313971872,596
1542313972870,596
1542313973873,596
1542313974871,596
1542313975876,596
1542313976874,596
1542313977877,596
1542313978885,595
1542313979880,596
1542313980877,596
1542313981882,596
1542313982885,596
1542313983883,596
1542313984888,596
1542313985885,597
1542313986889,596
1542313987887,594
1542313988891,596
1542313989891,595
1542313990892,596
1542313991899,596
1542313992895,596
1542313993899,596
1542313994897,596
1542313995901,596
1542313996899,594
1542313997902,596
1542313998899,596
1542313999904,597
1542314000902,596
1542314001906,596
1542314002913,596
1542314003907,596
1542314004912,596
1542314005909,595
1542314006914,596
1542314007911,596
1542314008916,596
1542314009913,596
1542314010917,596
1542314011918,597
1542314012920,596
1542314013924,596
1542314014921,594
1542314015924,595
1542314016923,596
1542314017927,596
1542314018925,596
1542314019929,596
1542314020937,596
1542314021931,595
1542314022935,596
1542314023933,595
1542314024936,596
1542314025934,596
1542314026939,596
1542314027936,596
1542314028941,596
1542314029948,596
1542314030943,596
1542314031941,596
1542314032945,595
1542314033948,596
1542314034945,596
1542314035951,596
1542314036949,596
1542314037952,596
1542314038953,596
1542314039954,596
1542314040960,596
1542314041956,596
1542314042961,584
1542314043958,584
1542314044963,596
1542314045960,596
1542314046963,596
1542314047970,596
1542314048966,596
1542314049970,596
1542314050967,595
1542314051972,595
1542314052970,596
1542314053974,596
1542314054971,596
1542314055974,596
1542314056974,595
1542314057976,596
1542314058984,596
1542314059978,596
1542314060984,596
1542314061980,595
1542314062986,595
1542314063983,596
1542314064987,596
1542314065989,596
1542314066988,596
1542314067994,595
1542314068990,595
1542314069995,596
1542314070992,596
1542314071997,596
1542314073004,596
1542314073999,596
1542314074996,595
1542314076001,595
1542314077004,596
1542314078002,596
1542314079006,585
1542314080004,595
1542314081008,595
1542314082005,596
1542314083011,596
1542314084010,596
1542314085012,596
1542314086011,595
1542314087014,595
1542314088017,596
1542314089016,596
1542314090021,596
1542314091018,596
1542314092023,595
1542314093021,596
1542314094024,596
1542314095029,596
1542314096026,596
1542314097031,596
1542314098028,595
1542314099032,596
1542314100030,595
1542314101047,596
1542314102037,596
1542314103036,595
1542314104041,595
1542314105038,594
1542314106041,596
1542314107039,596
1542314108044,595
1542314109042,595
1542314110045,594
1542314111046,596
1542314112048,596
1542314113052,596
1542314114048,596
1542314115054,596
1542314116052,595
1542314117055,595
1542314118054,596
1542314119057,596
1542314120064,595
1542314121060,595
1542314122064,595
1542314123062,596
1542314124066,596
1542314125064,596
1542314126067,595
1542314127065,595
1542314128070,595
1542314129068,596
1542314130072,596
1542314131069,596
1542314132073,595
1542314133077,595
1542314134075,596
1542314135080,596
1542314136076,596
1542314137081,595
1542314138084,594
1542314139083,595
1542314140089,596
1542314141084,596
1542314142090,596
1542314143087,595
1542314144092,595
1542314145089,595
1542314146093,594
1542314147101,596
1542314148094,596
1542314149100,595
1542314150098,595
1542314151102,595
1542314152099,596
1542314153104,596
1542314154101,596
1542314155104,593
1542314156113,595
1542314157107,595
1542314158111,595
1542314159109,596
1542314160113,596
1542314161111,595
1542314162114,595
1542314163112,595
1542314164117,593
1542314165120,596
1542314166119,596
1542314167116,595
1542314168120,595
1542314169125,595
1542314170122,596
1542314171127,596
1542314172124,596
1542314173129,593
1542314174127,595
1542314175130,595
1542314176135,595
1542314177131,596
1542314178137,596
1542314179135,595
1542314180139,595
1542314181136,595
1542314182141,593
1542314183139,596
1542314184141,596
1542314185146,596
1542314186145,595
1542314187148,595
1542314188146,595
1542314189149,596
1542314190157,596
1542314191153,593
1542314192153,595
1542314193155,595
1542314194158,595
1542314195157,596
1542314196160,595
1542314197158,595
1542314198163,595
1542314199159,595
1542314200164,594
1542314201162,596
1542314202166,596
1542314203170,595
1542314204167,594
1542314205173,594
1542314206169,595
1542314207175,595
1542314208182,595
1542314209176,594
1542314210177,595
1542314211177,595
1542314212182,595
1542314213179,595
1542314214184,595
1542314215182,595
1542314216186,595
1542314217194,595
1542314218188,594
1542314219185,595
1542314220189,595
1542314221194,595
1542314222192,595
1542314223196,595
1542314224193,595
1542314225197,595
1542314226205,594
1542314227200,594
1542314228204,594
1542314229202,596
1542314230205,595
1542314231204,594
1542314232207,593
1542314233205,594
1542314234210,595
1542314235217,595
1542314236212,596
1542314237214,595
1542314238213,595
1542314239218,595
1542314240215,595
1542314241220,595
1542314242218,595
1542314243222,595
1542314244229,595
1542314245223,595
1542314246221,594
1542314247226,595
1542314248230,595
1542314249228,595
1542314250232,595
1542314251229,595
1542314252234,595
1542314253230,595
1542314254236,594
1542314255235,595
1542314256238,595
1542314257242,595
1542314258239,595
1542314259244,595
1542314260242,595
1542314261245,595
1542314262252,595
1542314263246,594
1542314264253,595
1542314265250,595
1542314266254,595
1542314267251,595
1542314268255,595
1542314269253,595
1542314270256,595
1542314271264,595
1542314272258,595
1542314273258,595
1542314274261,595
1542314275264,594
1542314276263,595
1542314277266,595
1542314278265,595
1542314279268,595
1542314280275,595
1542314281271,595
1542314282274,595
1542314283273,594
1542314284277,595
1542314285275,595
1542314286279,595
1542314287277,595
1542314288280,595
1542314289278,595
1542314290282,594
1542314291289,595
1542314292284,595
1542314293289,595
1542314294287,595
1542314295290,595
1542314296288,595
1542314297292,595
1542314298299,595
1542314299294,595
1542314300295,595
1542314301296,595
1542314302293,594
1542314303298,594
1542314304302,594
1542314305300,595
1542314306304,595
1542314307322,595
1542314308305,595
1542314309313,595
1542314310314,594
1542314311312,595
1542314312310,595
1542314313324,593
1542314314312,594
1542314315315,594
1542314316334,594
1542314317318,594
1542314318316,595
1542314319331,595
1542314320323,594
1542314321321,594
1542314322333,592
1542314323324,595
1542314324328,595
1542314325337,595
1542314326329,594
1542314327337,594
1542314328338,594
1542314329336,594
1542314330333,595
1542314331342,593
1542314332335,595
1542314333339,595
1542314334346,594
1542314335341,594
1542314336339,594
1542314337348,594
1542314338347,595
1542314339346,595
1542314340352,593
1542314341347,534
1542314342351,594
1542314343353,594
1542314344353,594
1542314345356,594
1542314346355,595
1542314347359,595
1542314348356,595
1542314349361,592
1542314350358,594
1542314351363,594
1542314352360,594
1542314353365,594
1542314354362,595
1542314355367,595
1542314356364,594
1542314357367,594
1542314358373,591
1542314359370,594
1542314360374,594
1542314361372,594
1542314362376,595
1542314363377,595
1542314364378,595
1542314365385,595
1542314366381,595
1542314367383,592
1542314368382,594
1542314369387,595
1542314370383,595
1542314371388,595
1542314372397,594
1542314373390,594
1542314374388,594
1542314375392,594
1542314376397,592
1542314377394,595
1542314378398,595
1542314379396,594
1542314380401,593
1542314381397,592
1542314382403,594
1542314383400,594
1542314384404,594
1542314385407,592
1542314386406,595
1542314387410,594
1542314388407,594
1542314389412,594
1542314390412,594
1542314391415,594
1542314392418,595
1542314393416,595
1542314394419,593
1542314395417,594
1542314396421,594
1542314397419,594
1542314398424,594
1542314399422,594
1542314400428,594
1542314401426,594
1542314402426,594
1542314403432,592
1542314404429,594
1542314405433,594
1542314406431,594
1542314407436,594
1542314408433,594
1542314409438,594
1542314410435,594
1542314411440,594
1542314412444,593
1542314413441,595
1542314414446,595
1542314415443,594
1542314416448,593
1542314417449,594
1542314418450,594
1542314419454,532
1542314420451,594
1542314421455,594
1542314422453,593
1542314423458,594
1542314424456,594
1542314425460,594
1542314426458,594
1542314427461,595
1542314428468,594
1542314429463,594
1542314430467,592
1542314431466,592
1542314432469,593
1542314433467,593
1542314434472,594
1542314435468,594
1542314436473,595
1542314437478,593
1542314438475,594
1542314439478,594
1542314440477,594
1542314441480,594
1542314442479,595
1542314443482,595
1542314444480,594
1542314445485,594
1542314446489,594
1542314447487,594
1542314448491,592
1542314449487,595
1542314450493,594
1542314451489,594
1542314452494,533
1542314453492,592
1542314454496,594
1542314455504,594
1542314456497,595
1542314457502,592
1542314458501,594
1542314459504,594
1542314460502,594
1542314461505,594
1542314462504,594
1542314463509,594
1542314464505,595
1542314465510,594
1542314466514,594
1542314467512,594
1542314468517,594
1542314469513,594
1542314470518,594
1542314471515,594
1542314472520,595
1542314473517,594
1542314474522,594
1542314475526,594
1542314476523,593
1542314477527,594
1542314478525,595
1542314479530,594
1542314480526,594
1542314481532,594
1542314482539,594
1542314483533,594
1542314484532,594
1542314485535,594
1542314486539,594
1542314487537,594
1542314488542,595
1542314489539,595
1542314490543,594
1542314491550,594
1542314492544,594
1542314493549,593
1542314494545,594
1542314495551,594
1542314496549,594
1542314497552,593
1542314498550,594
1542314499555,594
1542314500562,594
1542314501557,594
1542314502554,594
1542314503558,593
1542314504563,594
1542314505559,594
1542314506565,594
1542314507562,593
1542314508566,594
1542314509573,594
1542314510568,594
1542314511570,594
1542314512570,594
1542314513568,594
1542314514572,594
1542314515577,594
1542314516574,594
1542314517579,594
1542314518576,594
1542314519580,594
1542314520587,594
1542314521582,593
1542314522587,594
1542314523583,594
1542314524588,594
1542314525586,594
1542314526590,594
1542314527588,594
1542314528593,594
1542314529591,594
1542314530594,594
1542314531591,594
1542314532595,594
1542314533600,594
1542314534597,594
1542314535602,594
1542314536598,594
1542314537603,592
1542314538601,592
1542314539605,594
1542314540605,594
1542314541607,594
1542314542611,594
1542314543609,593
1542314544613,594
1542314545611,593
1542314546615,594
1542314547613,594
1542314548616,594
1542314549624,594
1542314550619,594
1542314551623,594
1542314552620,593
1542314553624,593
1542314554623,593
1542314555627,593
1542314556624,593
1542314557629,593
1542314558626,594
1542314559630,591
1542314560635,594
1542314561632,592
1542314562636,594
1542314563633,594
1542314564638,594
1542314565636,594
1542314566640,594
1542314567648,593
1542314568642,593
1542314569647,592
1542314570643,592
1542314571648,594
1542314572645,594
1542314573650,594
1542314574647,594
1542314575650,594
1542314576651,593
1542314577653,593
1542314578650,594
1542314579656,593
1542314580660,594
1542314581656,594
1542314582662,594
1542314583659,592
1542314584663,592
1542314585661,594
1542314586664,594
1542314587662,594
1542314588667,592
1542314589671,594
1542314590669,594
1542314591673,594
1542314592671,593
1542314593674,593
1542314594672,594
1542314595677,594
1542314596674,594
1542314597679,592
1542314598676,594
1542314599681,593
1542314600685,593
1542314601683,593
1542314602686,593
1542314603684,593
1542314604687,594
1542314605695,594
1542314606689,592
1542314607691,594
1542314608692,594
1542314609696,593
1542314610694,593
1542314611699,593
1542314612695,594
1542314613701,594
1542314614698,594
1542314615702,592
1542314616700,593
1542314617703,593
1542314618709,593
1542314619705,593
1542314620710,593
1542314621708,594
1542314622712,594
1542314623710,594
1542314624713,591
1542314625714,593
1542314626716,593
1542314627720,593
1542314628717,593
1542314629721,594
1542314630718,594
1542314631724,594
1542314632720,594
1542314633725,591
1542314634723,593
1542314635726,593
1542314636729,593
1542314637728,593
1542314638733,593
1542314639731,594
1542314640734,594
1542314641733,594
1542314642737,592
1542314643734,594
1542314644739,592
1542314645737,593
1542314646739,593
1542314647747,593
1542314648743,594
1542314649746,594
1542314650745,594
1542314651749,591
1542314652746,593
1542314653750,593
1542314654750,593
1542314655752,593
1542314656749,594
1542314657754,594
1542314658758,594
1542314659755,594
1542314660759,591
1542314661757,593
1542314662762,593
1542314663769,593
1542314664764,594
1542314665760,594
1542314666766,594
1542314667770,593
1542314668768,593
1542314669772,591
1542314670769,593
1542314671773,593
1542314672770,593
1542314673775,594
1542314674774,594
1542314675777,594
1542314676781,594
1542314677778,593
1542314678784,591
1542314679781,593
1542314680784,593
1542314681782,594
1542314682787,594
1542314683783,593
1542314684789,593
1542314685793,593
1542314686790,593
1542314687795,591
1542314688792,593
1542314689796,594
1542314690793,594
1542314691798,592
1542314692796,593
1542314693799,593
1542314694797,593
1542314695802,593
1542314696807,592
1542314697804,594
1542314698808,594
1542314699806,593
1542314700810,593
1542314701807,593
1542314702812,593
1542314703810,593
1542314704813,593
1542314705813,591
1542314706816,594
1542314707819,594
1542314708817,594
1542314709821,593
1542314710819,593
1542314711823,593
1542314712831,593
1542314713825,594
1542314714830,592
1542314715827,594
1542314716832,593
1542314717829,593
1542314718832,593
1542314719830,593
1542314720835,593
1542314721836,593
1542314722837,593
1542314723834,591
1542314724839,594
1542314725842,594
1542314726840,594
1542314727845,593
1542314728841,593
1542314729847,593
1542314730843,593
1542314731849,593
1542314732851,592
1542314733850,593
1542314734854,593
1542314735851,593
1542314736856,594
1542314737854,594
1542314738858,594
1542314739856,593
1542314740859,593
1542314741867,592
1542314742862,593
1542314743866,593
1542314744863,593
1542314745867,593
1542314746865,593
1542314747868,594
1542314748867,593
1542314749870,593
1542314750871,593
1542314751874,593
1542314752877,593
1542314753875,593
1542314754878,593
1542314755877,593
1542314756881,593
1542314757878,594
1542314758882,594
1542314759890,592
1542314760884,593
1542314761882,593
1542314762887,593
1542314763891,593
1542314764887,593
1542314765893,593
1542314766889,593
1542314767894,594
1542314768902,592
1542314769896,593
1542314770903,593
1542314771897,593
1542314772902,593
1542314773900,593
1542314774904,593
1542314775902,593
1542314776906,594
1542314777907,593
1542314778906,594
1542314779914,593
1542314780909,593
1542314781913,593
1542314782910,593
1542314783915,593
1542314784913,593
1542314785917,593
1542314786915,593
1542314787918,593
1542314788926,593
1542314789921,593
1542314790918,593
1542314791922,593
1542314792926,593
1542314793925,593
1542314794929,593
1542314795925,592
1542314796931,593
1542314797928,593
1542314798933,594
1542314799933,593
1542314800933,593
1542314801941,593
1542314802936,593
1542314803940,592
1542314804938,592
1542314805942,593
1542314806940,593
1542314807943,593
1542314808951,593
1542314809945,593
1542314810950,593
1542314811948,593
1542314812952,593
1542314813949,593
1542314814953,593
1542314815951,593
1542314816956,593
1542314817955,592
1542314818958,593
1542314819955,593
1542314820958,593
1542314821964,593
1542314822960,593
1542314823965,593
1542314824963,593
1542314825967,593
1542314826975,593
1542314827969,593
1542314828971,592
1542314829971,592
1542314830975,593
1542314831973,593
1542314832977,593
1542314833975,593
1542314834979,593
1542314835978,593
1542314836979,593
1542314837987,593
1542314838983,593
1542314839987,593
1542314840984,593
1542314841988,593
1542314842986,593
1542314843989,593
1542314844987,593
1542314845992,593
1542314846993,593
1542314847994,594
1542314848997,593
1542314849995,593
1542314851000,593
1542314851997,593
1542314853001,592
1542314854001,592
1542314855003,592
1542314856000,593
1542314857005,593
1542314858009,593
1542314859008,593
1542314860012,593
1542314861008,593
1542314862013,593
1542314863012,593
1542314864015,592
1542314865016,593
1542314866016,593
1542314867022,593
1542314868019,593
1542314869023,594
1542314870021,593
1542314871025,593
1542314872024,593
1542314873026,592
1542314874032,592
1542314875030,592
1542314876034,593
1542314877031,593
1542314878035,593
1542314879033,593
1542314880036,593
1542314881054,593
1542314882038,593
1542314883043,593
1542314884041,593
1542314885045,593
1542314886043,592
1542314887048,593
1542314888044,593
1542314889050,593
1542314890057,593
1542314891051,592
1542314892054,593
1542314893053,593
1542314894057,592
1542314895056,592
1542314896059,592
1542314897057,592
1542314898060,593
1542314899062,591
1542314900063,592
1542314901061,593
1542314902065,593
1542314903068,592
1542314904067,593
1542314905071,592
1542314906069,592
1542314907073,592
1542314908081,593
1542314909075,591
1542314910076,593
1542314911077,593
1542314912081,593
1542314913078,593
1542314914083,593
1542314915080,593
1542314916084,592
1542314917083,592
1542314918086,590
1542314919083,592
1542314920089,593
1542314921092,593
1542314922090,593
1542314923094,593
1542314924091,593
1542314925097,593
1542314926094,592
1542314927098,591
1542314928096,592
1542314929100,592
1542314930105,592
1542314931101,593
1542314932106,593
1542314933102,593
1542314934108,593
1542314935116,531
1542314936110,590
1542314937107,592
1542314938111,592
1542314939116,592
1542314940114,592
1542314941118,592
1542314942116,593
1542314943120,593
1542314944119,593
1542314945121,592
1542314946128,593
1542314947124,593
1542314948128,592
1542314949125,592
1542314950130,592
1542314951127,592
1542314952132,593
1542314953128,593
1542314954133,590
1542314955133,593
1542314956135,593
1542314957139,593
1542314958137,593
1542314959140,592
1542314960138,592
1542314961143,592
1542314962140,592
1542314963145,590
1542314964149,592
1542314965147,593
1542314966150,593
1542314967148,593
1542314968153,593
1542314969149,593
1542314970155,592
1542314971157,592
1542314972156,591
1542314973164,592
1542314974157,592
1542314975163,593
1542314976161,593
1542314977163,593
1542314978163,593
1542314979166,593
1542314980174,592
1542314981169,591
1542314982170,592
1542314983171,592
1542314984174,592
1542314985172,592
1542314986177,593
1542314987173,593
1542314988179,593
1542314989176,593
1542314990180,592
1542314991178,592
1542314992181,592
1542314993186,592
1542314994182,592
1542314995188,592
